N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
1.198000E+12 7.000E+15 333 1.700E-4 1.226916082E+00 1.227005642E+00 1.232896881E+00 1.233047199E+00
1.404000E+12 7.000E+15 333 1.700E-4 1.231107471E+00 1.231187399E+00 1.233983679E+00 1.234113250E+00
1.645000E+12 7.000E+15 333 1.700E-4 1.235102465E+00 1.235173947E+00 1.235124998E+00 1.235236926E+00
1.928000E+12 7.000E+15 333 1.700E-4 1.238871792E+00 1.238935872E+00 1.236314990E+00 1.236411897E+00
2.260000E+12 7.000E+15 333 1.700E-4 1.242401038E+00 1.242458546E+00 1.237546775E+00 1.237630933E+00
2.649000E+12 7.000E+15 333 1.700E-4 1.245689293E+00 1.245740964E+00 1.238812898E+00 1.238886237E+00
3.105000E+12 7.000E+15 333 1.700E-4 1.248746703E+00 1.248793177E+00 1.240105617E+00 1.240169757E+00
3.639000E+12 7.000E+15 333 1.700E-4 1.251591073E+00 1.251632923E+00 1.241417290E+00 1.241473647E+00
4.266000E+12 7.000E+15 333 1.700E-4 1.254244492E+00 1.254282226E+00 1.242740832E+00 1.242790562E+00
5.000000E+12 7.000E+15 333 1.700E-4 1.256730377E+00 1.256764466E+00 1.244069971E+00 1.244114072E+00
5.000000E+12 1.300E+15 293 2.000E-4 1.221838158E+00 1.221846670E+00 1.208298039E+00 1.208313440E+00
6.082000E+12 1.300E+15 293 2.000E-4 1.223749690E+00 1.223757564E+00 1.210231463E+00 1.210245486E+00
7.399000E+12 1.300E+15 293 2.000E-4 1.225713975E+00 1.225721275E+00 1.212295903E+00 1.212308733E+00
9.000000E+12 1.300E+15 293 2.000E-4 1.227727814E+00 1.227734595E+00 1.214479725E+00 1.214491508E+00
5.000000E+12 1.300E+15 313 2.000E-4 1.180458513E+00 1.180463188E+00 1.203704411E+00 1.203715556E+00
6.082000E+12 1.300E+15 313 2.000E-4 1.184574282E+00 1.184578796E+00 1.205152756E+00 1.205162797E+00
7.399000E+12 1.300E+15 313 2.000E-4 1.188308391E+00 1.188312702E+00 1.206625228E+00 1.206634331E+00
9.000000E+12 1.300E+15 313 2.000E-4 1.191731112E+00 1.191735193E+00 1.208125145E+00 1.208133448E+00
5.000000E+12 1.300E+15 333 2.000E-4 1.020511871E+00 1.020519033E+00 1.067317119E+00 1.067330757E+00
6.082000E+12 1.300E+15 333 2.000E-4 1.021651621E+00 1.021658250E+00 1.075468601E+00 1.075483526E+00
7.399000E+12 1.300E+15 333 2.000E-4 1.022964365E+00 1.022970560E+00 1.082290643E+00 1.082306190E+00
9.000000E+12 1.300E+15 333 2.000E-4 1.024444003E+00 1.024449833E+00 1.087990563E+00 1.088006219E+00
5.000000E+12 2.000E+16 293 2.000E-4 1.294400026E+00 1.294623599E+00 1.246734568E+00 1.246853101E+00
6.082000E+12 2.000E+16 293 2.000E-4 1.297435928E+00 1.297638364E+00 1.249536052E+00 1.249645600E+00
7.399000E+12 2.000E+16 293 2.000E-4 1.300531107E+00 1.300714473E+00 1.252414190E+00 1.252515353E+00
9.000000E+12 2.000E+16 293 2.000E-4 1.303674299E+00 1.303840383E+00 1.255365366E+00 1.255458682E+00
5.000000E+12 2.000E+16 313 2.000E-4 1.295008359E+00 1.295149157E+00 1.249771082E+00 1.249855341E+00
6.082000E+12 2.000E+16 313 2.000E-4 1.297194525E+00 1.297323472E+00 1.251753980E+00 1.251831703E+00
7.399000E+12 2.000E+16 313 2.000E-4 1.299453615E+00 1.299572025E+00 1.253794424E+00 1.253866276E+00
9.000000E+12 2.000E+16 313 2.000E-4 1.301783123E+00 1.301892056E+00 1.255896696E+00 1.255963279E+00
5.000000E+12 2.000E+16 333 2.000E-4 1.303901703E+00 1.304004995E+00 1.263156844E+00 1.263236376E+00
6.082000E+12 2.000E+16 333 2.000E-4 1.305800652E+00 1.305892107E+00 1.265020786E+00 1.265090623E+00
7.399000E+12 2.000E+16 333 2.000E-4 1.307689078E+00 1.307770689E+00 1.266851020E+00 1.266912807E+00
9.000000E+12 2.000E+16 333 2.000E-4 1.309573556E+00 1.309646902E+00 1.268657430E+00 1.268712489E+00
5.000000E+10 4.500E+16 297 2.000E-4 1.272685150E+00 1.285316776E+00 1.224677516E+00 1.227727905E+00
5.861000E+10 4.500E+16 297 2.000E-4 1.274156191E+00 1.285497727E+00 1.225631149E+00 1.228269296E+00
6.869000E+10 4.500E+16 297 2.000E-4 1.275557882E+00 1.285707883E+00 1.226588499E+00 1.228872161E+00
8.051000E+10 4.500E+16 297 2.000E-4 1.276895176E+00 1.285951605E+00 1.227560085E+00 1.229539578E+00
9.437000E+10 4.500E+16 297 2.000E-4 1.278174624E+00 1.286233770E+00 1.228554951E+00 1.230274007E+00
1.106000E+11 4.500E+16 297 2.000E-4 1.279404461E+00 1.286559813E+00 1.229580608E+00 1.231077099E+00
1.296000E+11 4.500E+16 297 2.000E-4 1.280594539E+00 1.286935720E+00 1.230643087E+00 1.231949715E+00
1.520000E+11 4.500E+16 297 2.000E-4 1.281756155E+00 1.287368034E+00 1.231746928E+00 1.232891846E+00
1.781000E+11 4.500E+16 297 2.000E-4 1.282901820E+00 1.287863804E+00 1.232895367E+00 1.233902716E+00
2.088000E+11 4.500E+16 297 2.000E-4 1.284044961E+00 1.288430517E+00 1.234090420E+00 1.234980825E+00
2.447000E+11 4.500E+16 297 2.000E-4 1.285199590E+00 1.289076006E+00 1.235333127E+00 1.236124118E+00
2.868000E+11 4.500E+16 297 2.000E-4 1.286379963E+00 1.289808275E+00 1.236623697E+00 1.237330120E+00
3.362000E+11 4.500E+16 297 2.000E-4 1.287600215E+00 1.290635316E+00 1.237961808E+00 1.238596174E+00
3.940000E+11 4.500E+16 297 2.000E-4 1.288873980E+00 1.291564854E+00 1.239346755E+00 1.239919576E+00
4.618000E+11 4.500E+16 297 2.000E-4 1.290214007E+00 1.292604056E+00 1.240777694E+00 1.241297735E+00
5.413000E+11 4.500E+16 297 2.000E-4 1.291631777E+00 1.293759205E+00 1.242253807E+00 1.242728376E+00
6.345000E+11 4.500E+16 297 2.000E-4 1.293137120E+00 1.295035366E+00 1.243778422E+00 1.244215223E+00
7.437000E+11 4.500E+16 297 2.000E-4 1.294737882E+00 1.296436054E+00 1.245343213E+00 1.245745575E+00
8.717000E+11 4.500E+16 297 2.000E-4 1.296439634E+00 1.297962957E+00 1.246951805E+00 1.247323642E+00
1.022000E+12 4.500E+16 297 2.000E-4 1.298245471E+00 1.299615720E+00 1.248605281E+00 1.248950168E+00
1.198000E+12 4.500E+16 297 2.000E-4 1.300155944E+00 1.301391846E+00 1.250302791E+00 1.250623524E+00
1.404000E+12 4.500E+16 297 2.000E-4 1.302169102E+00 1.303286733E+00 1.252047365E+00 1.252346476E+00
1.645000E+12 4.500E+16 297 2.000E-4 1.304280713E+00 1.305293845E+00 1.253837270E+00 1.254116688E+00
1.928000E+12 4.500E+16 297 2.000E-4 1.306484605E+00 1.307405036E+00 1.255677294E+00 1.255938831E+00
2.260000E+12 4.500E+16 297 2.000E-4 1.308773114E+00 1.309610965E+00 1.257566783E+00 1.257811885E+00
2.649000E+12 4.500E+16 297 2.000E-4 1.311137620E+00 1.311901582E+00 1.259504012E+00 1.259733843E+00
3.105000E+12 4.500E+16 297 2.000E-4 1.313569069E+00 1.314266641E+00 1.261496010E+00 1.261711921E+00
3.639000E+12 4.500E+16 297 2.000E-4 1.316058457E+00 1.316696134E+00 1.263538948E+00 1.263741648E+00
4.266000E+12 4.500E+16 297 2.000E-4 1.318597205E+00 1.319180646E+00 1.265628690E+00 1.265818913E+00
5.000000E+12 4.500E+16 297 2.000E-4 1.321177425E+00 1.321711586E+00 1.267774344E+00 1.267952645E+00
5.000000E+10 4.500E+16 309 2.000E-4 1.280734255E+00 1.291510856E+00 1.229118412E+00 1.233472424E+00
5.861000E+10 4.500E+16 309 2.000E-4 1.282100571E+00 1.291657132E+00 1.230317065E+00 1.234103300E+00
6.869000E+10 4.500E+16 309 2.000E-4 1.283369625E+00 1.291826853E+00 1.231540369E+00 1.234781408E+00
8.051000E+10 4.500E+16 309 2.000E-4 1.284553671E+00 1.292023466E+00 1.232761607E+00 1.235529176E+00
9.437000E+10 4.500E+16 309 2.000E-4 1.285664785E+00 1.292250821E+00 1.233985667E+00 1.236350566E+00
1.106000E+11 4.500E+16 309 2.000E-4 1.286715144E+00 1.292513182E+00 1.235223000E+00 1.237241476E+00
1.296000E+11 4.500E+16 309 2.000E-4 1.287717082E+00 1.292815226E+00 1.236480355E+00 1.238207199E+00
1.520000E+11 4.500E+16 309 2.000E-4 1.288683147E+00 1.293162040E+00 1.237760534E+00 1.239236088E+00
1.781000E+11 4.500E+16 309 2.000E-4 1.289626051E+00 1.293559096E+00 1.239063902E+00 1.240346312E+00
2.088000E+11 4.500E+16 309 2.000E-4 1.290558575E+00 1.294012169E+00 1.240397241E+00 1.241496954E+00
2.447000E+11 4.500E+16 309 2.000E-4 1.291493444E+00 1.294527285E+00 1.241760265E+00 1.242707141E+00
2.868000E+11 4.500E+16 309 2.000E-4 1.292443155E+00 1.295110612E+00 1.243148489E+00 1.243968473E+00
3.362000E+11 4.500E+16 309 2.000E-4 1.293419823E+00 1.295768305E+00 1.244542875E+00 1.245251189E+00
3.940000E+11 4.500E+16 309 2.000E-4 1.294434946E+00 1.296506366E+00 1.245968360E+00 1.246587459E+00
4.618000E+11 4.500E+16 309 2.000E-4 1.295499252E+00 1.297330430E+00 1.247408133E+00 1.247952142E+00
5.413000E+11 4.500E+16 309 2.000E-4 1.296622453E+00 1.298245614E+00 1.248859544E+00 1.249340308E+00
6.345000E+11 4.500E+16 309 2.000E-4 1.297813072E+00 1.299256240E+00 1.250311456E+00 1.250739952E+00
7.437000E+11 4.500E+16 309 2.000E-4 1.299078245E+00 1.300365698E+00 1.251767861E+00 1.252148488E+00
8.717000E+11 4.500E+16 309 2.000E-4 1.300423562E+00 1.301576221E+00 1.253246664E+00 1.253589204E+00
1.022000E+12 4.500E+16 309 2.000E-4 1.301852964E+00 1.302888787E+00 1.254730901E+00 1.255040178E+00
1.198000E+12 4.500E+16 309 2.000E-4 1.303368688E+00 1.304303015E+00 1.256231059E+00 1.256512591E+00
1.404000E+12 4.500E+16 309 2.000E-4 1.304971262E+00 1.305817156E+00 1.257745257E+00 1.258002856E+00
1.645000E+12 4.500E+16 309 2.000E-4 1.306659629E+00 1.307428172E+00 1.259276430E+00 1.259513246E+00
1.928000E+12 4.500E+16 309 2.000E-4 1.308431319E+00 1.309131899E+00 1.260827873E+00 1.261046508E+00
2.260000E+12 4.500E+16 309 2.000E-4 1.310282705E+00 1.310923250E+00 1.262394910E+00 1.262597134E+00
2.649000E+12 4.500E+16 309 2.000E-4 1.312209310E+00 1.312796525E+00 1.263997329E+00 1.264185392E+00
3.105000E+12 4.500E+16 309 2.000E-4 1.314206148E+00 1.314745715E+00 1.265630394E+00 1.265805787E+00
3.639000E+12 4.500E+16 309 2.000E-4 1.316268046E+00 1.316764788E+00 1.267297346E+00 1.267461309E+00
4.266000E+12 4.500E+16 309 2.000E-4 1.318389921E+00 1.318847956E+00 1.269001157E+00 1.269154742E+00
5.000000E+12 4.500E+16 309 2.000E-4 1.320566973E+00 1.320989843E+00 1.270744510E+00 1.270888603E+00
5.000000E+10 4.500E+16 321 2.000E-4 1.287259744E+00 1.298995985E+00 1.228674332E+00 1.235395949E+00
5.861000E+10 4.500E+16 321 2.000E-4 1.288912487E+00 1.299144683E+00 1.230419089E+00 1.236153986E+00
6.869000E+10 4.500E+16 321 2.000E-4 1.290407472E+00 1.299316661E+00 1.232113465E+00 1.237000392E+00
8.051000E+10 4.500E+16 321 2.000E-4 1.291767723E+00 1.299515150E+00 1.233779686E+00 1.237939320E+00
9.437000E+10 4.500E+16 321 2.000E-4 1.293014465E+00 1.299743689E+00 1.235436382E+00 1.238973407E+00
1.106000E+11 4.500E+16 321 2.000E-4 1.294167459E+00 1.300006142E+00 1.237098434E+00 1.240103511E+00
1.296000E+11 4.500E+16 321 2.000E-4 1.295245100E+00 1.300306615E+00 1.238776822E+00 1.241328304E+00
1.520000E+11 4.500E+16 321 2.000E-4 1.296264656E+00 1.300649488E+00 1.240478711E+00 1.242644166E+00
1.781000E+11 4.500E+16 321 2.000E-4 1.297242289E+00 1.301039271E+00 1.242207348E+00 1.244044992E+00
2.088000E+11 4.500E+16 321 2.000E-4 1.298193093E+00 1.301480587E+00 1.243962520E+00 1.245522365E+00
2.447000E+11 4.500E+16 321 2.000E-4 1.299131086E+00 1.301978000E+00 1.245740927E+00 1.247065877E+00
2.868000E+11 4.500E+16 321 2.000E-4 1.300069161E+00 1.302535949E+00 1.247536781E+00 1.248663528E+00
3.362000E+11 4.500E+16 321 2.000E-4 1.301019053E+00 1.303158573E+00 1.249342538E+00 1.250302395E+00
3.940000E+11 4.500E+16 321 2.000E-4 1.301991242E+00 1.303849568E+00 1.251149779E+00 1.251969338E+00
4.618000E+11 4.500E+16 321 2.000E-4 1.302994857E+00 1.304612056E+00 1.252949942E+00 1.253651756E+00
5.413000E+11 4.500E+16 321 2.000E-4 1.304037707E+00 1.305448482E+00 1.254735075E+00 1.255338164E+00
6.345000E+11 4.500E+16 321 2.000E-4 1.305126152E+00 1.306360495E+00 1.256498433E+00 1.257018811E+00
7.437000E+11 4.500E+16 321 2.000E-4 1.306265219E+00 1.307348915E+00 1.258234863E+00 1.258685941E+00
8.717000E+11 4.500E+16 321 2.000E-4 1.307458527E+00 1.308413704E+00 1.259941061E+00 1.260334029E+00
1.022000E+12 4.500E+16 321 2.000E-4 1.308708459E+00 1.309554017E+00 1.261615554E+00 1.261959755E+00
1.198000E+12 4.500E+16 321 2.000E-4 1.310016251E+00 1.310768251E+00 1.263258635E+00 1.263561826E+00
1.404000E+12 4.500E+16 321 2.000E-4 1.311382116E+00 1.312054173E+00 1.264872130E+00 1.265140741E+00
1.645000E+12 4.500E+16 321 2.000E-4 1.312805452E+00 1.313409044E+00 1.266459107E+00 1.266698460E+00
1.928000E+12 4.500E+16 321 2.000E-4 1.314284998E+00 1.314829774E+00 1.268023583E+00 1.268238098E+00
2.260000E+12 4.500E+16 321 2.000E-4 1.315819057E+00 1.316313079E+00 1.269570233E+00 1.269763560E+00
2.649000E+12 4.500E+16 321 2.000E-4 1.317405669E+00 1.317855683E+00 1.271104136E+00 1.271279317E+00
3.105000E+12 4.500E+16 321 2.000E-4 1.319042822E+00 1.319454435E+00 1.272630558E+00 1.272790102E+00
3.639000E+12 4.500E+16 321 2.000E-4 1.320728587E+00 1.321106474E+00 1.274154766E+00 1.274300775E+00
4.266000E+12 4.500E+16 321 2.000E-4 1.322461263E+00 1.322809326E+00 1.275681952E+00 1.275816168E+00
5.000000E+12 4.500E+16 321 2.000E-4 1.324239453E+00 1.324560941E+00 1.277217116E+00 1.277340985E+00
5.000000E+10 4.500E+16 333 2.000E-4 1.288895866E+00 1.304510137E+00 1.221875810E+00 1.231971682E+00
5.861000E+10 4.500E+16 333 2.000E-4 1.291242109E+00 1.304719208E+00 1.224264692E+00 1.232904254E+00
6.869000E+10 4.500E+16 333 2.000E-4 1.293344278E+00 1.304960015E+00 1.226570585E+00 1.233952729E+00
8.051000E+10 4.500E+16 333 2.000E-4 1.295238816E+00 1.305236585E+00 1.228825751E+00 1.235124505E+00
9.437000E+10 4.500E+16 333 2.000E-4 1.296959220E+00 1.305553262E+00 1.231058312E+00 1.236425503E+00
1.106000E+11 4.500E+16 333 2.000E-4 1.298536159E+00 1.305914595E+00 1.233291802E+00 1.237859514E+00
1.296000E+11 4.500E+16 333 2.000E-4 1.299997585E+00 1.306325262E+00 1.235544971E+00 1.239427689E+00
1.520000E+11 4.500E+16 333 2.000E-4 1.301368945E+00 1.306789976E+00 1.237831110E+00 1.241128092E+00
1.781000E+11 4.500E+16 333 2.000E-4 1.302673157E+00 1.307313294E+00 1.240158213E+00 1.242955211E+00
2.088000E+11 4.500E+16 333 2.000E-4 1.303930715E+00 1.307899473E+00 1.242528744E+00 1.244899780E+00
2.447000E+11 4.500E+16 333 2.000E-4 1.305159690E+00 1.308552242E+00 1.244940114E+00 1.246948937E+00
2.868000E+11 4.500E+16 333 2.000E-4 1.306375681E+00 1.309274681E+00 1.247385008E+00 1.249086429E+00
3.362000E+11 4.500E+16 333 2.000E-4 1.307591909E+00 1.310068878E+00 1.249852348E+00 1.251293442E+00
3.940000E+11 4.500E+16 333 2.000E-4 1.308819070E+00 1.310935887E+00 1.252328367E+00 1.253549388E+00
4.618000E+11 4.500E+16 333 2.000E-4 1.310065457E+00 1.311875529E+00 1.254797613E+00 1.255832963E+00
5.413000E+11 4.500E+16 333 2.000E-4 1.311337006E+00 1.312886343E+00 1.257244396E+00 1.258123411E+00
6.345000E+11 4.500E+16 333 2.000E-4 1.312637490E+00 1.313965629E+00 1.259653829E+00 1.260401348E+00
7.437000E+11 4.500E+16 333 2.000E-4 1.313968686E+00 1.315109509E+00 1.262012778E+00 1.262649856E+00
8.717000E+11 4.500E+16 333 2.000E-4 1.315330712E+00 1.316313194E+00 1.264310624E+00 1.264855011E+00
1.022000E+12 4.500E+16 333 2.000E-4 1.316722317E+00 1.317571177E+00 1.266539616E+00 1.267006259E+00
1.198000E+12 4.500E+16 333 2.000E-4 1.318141341E+00 1.318877575E+00 1.268695002E+00 1.269096390E+00
1.404000E+12 4.500E+16 333 2.000E-4 1.319585041E+00 1.320226400E+00 1.270774812E+00 1.271121415E+00
1.645000E+12 4.500E+16 333 2.000E-4 1.321050458E+00 1.321611925E+00 1.272779614E+00 1.273080158E+00
1.928000E+12 4.500E+16 333 2.000E-4 1.322534768E+00 1.323028929E+00 1.274712060E+00 1.274973850E+00
2.260000E+12 4.500E+16 333 2.000E-4 1.324035520E+00 1.324472894E+00 1.276576379E+00 1.276805464E+00
2.649000E+12 4.500E+16 333 2.000E-4 1.325550836E+00 1.325940184E+00 1.278377934E+00 1.278579371E+00
3.105000E+12 4.500E+16 333 2.000E-4 1.327079519E+00 1.327428141E+00 1.280122830E+00 1.280300844E+00
3.639000E+12 4.500E+16 333 2.000E-4 1.328621136E+00 1.328935064E+00 1.281817615E+00 1.281975707E+00
4.266000E+12 4.500E+16 333 2.000E-4 1.330175988E+00 1.330460205E+00 1.283468964E+00 1.283610093E+00
5.000000E+12 4.500E+16 333 2.000E-4 1.331745057E+00 1.332003691E+00 1.285083615E+00 1.285210203E+00
5.000000E+10 7.000E+15 297 2.000E-4 1.237844668E+00 1.239625692E+00 1.207383891E+00 1.208891830E+00
5.861000E+10 7.000E+15 297 2.000E-4 1.238189705E+00 1.239727791E+00 1.207695586E+00 1.208996359E+00
6.869000E+10 7.000E+15 297 2.000E-4 1.238518691E+00 1.239846439E+00 1.207995985E+00 1.209117860E+00
8.051000E+10 7.000E+15 297 2.000E-4 1.238838137E+00 1.239984138E+00 1.208291263E+00 1.209258903E+00
9.437000E+10 7.000E+15 297 2.000E-4 1.239154474E+00 1.240143699E+00 1.208587512E+00 1.209422372E+00
1.106000E+11 7.000E+15 297 2.000E-4 1.239474074E+00 1.240328278E+00 1.208890809E+00 1.209611511E+00
1.296000E+11 7.000E+15 297 2.000E-4 1.239803305E+00 1.240541362E+00 1.209207248E+00 1.209829904E+00
1.520000E+11 7.000E+15 297 2.000E-4 1.240148531E+00 1.240786812E+00 1.209542967E+00 1.210081517E+00
1.781000E+11 7.000E+15 297 2.000E-4 1.240516190E+00 1.241068842E+00 1.209904202E+00 1.210370661E+00
2.088000E+11 7.000E+15 297 2.000E-4 1.240912768E+00 1.241391999E+00 1.210306691E+00 1.210714285E+00
2.447000E+11 7.000E+15 297 2.000E-4 1.241344809E+00 1.241761135E+00 1.210738292E+00 1.211092697E+00
2.868000E+11 7.000E+15 297 2.000E-4 1.241818907E+00 1.242181378E+00 1.211214843E+00 1.211523722E+00
3.362000E+11 7.000E+15 297 2.000E-4 1.242341637E+00 1.242658030E+00 1.211741801E+00 1.212011692E+00
3.940000E+11 7.000E+15 297 2.000E-4 1.242919526E+00 1.243196504E+00 1.212326290E+00 1.212562904E+00
4.618000E+11 7.000E+15 297 2.000E-4 1.243558926E+00 1.243802212E+00 1.212972997E+00 1.213181118E+00
5.413000E+11 7.000E+15 297 2.000E-4 1.244265938E+00 1.244480418E+00 1.213689885E+00 1.213873753E+00
6.345000E+11 7.000E+15 297 2.000E-4 1.245046261E+00 1.245236122E+00 1.214485291E+00 1.214649173E+00
7.437000E+11 7.000E+15 297 2.000E-4 1.245905070E+00 1.246073875E+00 1.215355411E+00 1.215501502E+00
8.717000E+11 7.000E+15 297 2.000E-4 1.246846842E+00 1.246997630E+00 1.216307453E+00 1.216438302E+00
1.022000E+12 7.000E+15 297 2.000E-4 1.247875219E+00 1.248010570E+00 1.217341862E+00 1.217459620E+00
1.198000E+12 7.000E+15 297 2.000E-4 1.248992858E+00 1.249114960E+00 1.218466009E+00 1.218572589E+00
1.404000E+12 7.000E+15 297 2.000E-4 1.250201308E+00 1.250312011E+00 1.219674018E+00 1.219770953E+00
1.645000E+12 7.000E+15 297 2.000E-4 1.251500932E+00 1.251601790E+00 1.220973106E+00 1.221061757E+00
1.928000E+12 7.000E+15 297 2.000E-4 1.252890868E+00 1.252983188E+00 1.222360838E+00 1.222442340E+00
2.260000E+12 7.000E+15 297 2.000E-4 1.254369073E+00 1.254453947E+00 1.223825021E+00 1.223900240E+00
2.649000E+12 7.000E+15 297 2.000E-4 1.255932437E+00 1.256010774E+00 1.225375824E+00 1.225445651E+00
3.105000E+12 7.000E+15 297 2.000E-4 1.257576951E+00 1.257649505E+00 1.227005881E+00 1.227070845E+00
3.639000E+12 7.000E+15 297 2.000E-4 1.259297968E+00 1.259365367E+00 1.228709310E+00 1.228769933E+00
4.266000E+12 7.000E+15 297 2.000E-4 1.261090462E+00 1.261153227E+00 1.230475763E+00 1.230532428E+00
5.000000E+12 7.000E+15 297 2.000E-4 1.262949312E+00 1.263007875E+00 1.232307217E+00 1.232360275E+00
5.000000E+10 7.000E+15 309 2.000E-4 1.240513255E+00 1.242253648E+00 1.213802126E+00 1.215529292E+00
5.861000E+10 7.000E+15 309 2.000E-4 1.240903006E+00 1.242397250E+00 1.214142230E+00 1.215625124E+00
6.869000E+10 7.000E+15 309 2.000E-4 1.241280451E+00 1.242562965E+00 1.214463633E+00 1.215736408E+00
8.051000E+10 7.000E+15 309 2.000E-4 1.241653155E+00 1.242753731E+00 1.214764834E+00 1.215898775E+00
9.437000E+10 7.000E+15 309 2.000E-4 1.242028324E+00 1.242972746E+00 1.215070915E+00 1.216048130E+00
1.106000E+11 7.000E+15 309 2.000E-4 1.242412884E+00 1.243223391E+00 1.215375339E+00 1.216241279E+00
1.296000E+11 7.000E+15 309 2.000E-4 1.242813493E+00 1.243509267E+00 1.215697152E+00 1.216440142E+00
1.520000E+11 7.000E+15 309 2.000E-4 1.243236496E+00 1.243834047E+00 1.216031015E+00 1.216668766E+00
1.781000E+11 7.000E+15 309 2.000E-4 1.243687932E+00 1.244201460E+00 1.216379661E+00 1.216924268E+00
2.088000E+11 7.000E+15 309 2.000E-4 1.244173439E+00 1.244615151E+00 1.216755650E+00 1.217223758E+00
2.447000E+11 7.000E+15 309 2.000E-4 1.244698233E+00 1.245078598E+00 1.217155297E+00 1.217554952E+00
2.868000E+11 7.000E+15 309 2.000E-4 1.245266981E+00 1.245594959E+00 1.217597285E+00 1.217941591E+00
3.362000E+11 7.000E+15 309 2.000E-4 1.245883708E+00 1.246167017E+00 1.218078339E+00 1.218379703E+00
3.940000E+11 7.000E+15 309 2.000E-4 1.246551779E+00 1.246797007E+00 1.218598477E+00 1.218856743E+00
4.618000E+11 7.000E+15 309 2.000E-4 1.247273811E+00 1.247486598E+00 1.219181091E+00 1.219404797E+00
5.413000E+11 7.000E+15 309 2.000E-4 1.248051674E+00 1.248236850E+00 1.219811862E+00 1.220004575E+00
6.345000E+11 7.000E+15 309 2.000E-4 1.248886535E+00 1.249048217E+00 1.220509792E+00 1.220677697E+00
7.437000E+11 7.000E+15 309 2.000E-4 1.249778912E+00 1.249920614E+00 1.221270170E+00 1.221416985E+00
8.717000E+11 7.000E+15 309 2.000E-4 1.250728795E+00 1.250853506E+00 1.222089301E+00 1.222218723E+00
1.022000E+12 7.000E+15 309 2.000E-4 1.251735728E+00 1.251846003E+00 1.222979686E+00 1.223093901E+00
1.198000E+12 7.000E+15 309 2.000E-4 1.252798959E+00 1.252896950E+00 1.223926026E+00 1.224025654E+00
1.404000E+12 7.000E+15 309 2.000E-4 1.253917489E+00 1.254005037E+00 1.224947559E+00 1.225036360E+00
1.645000E+12 7.000E+15 309 2.000E-4 1.255090144E+00 1.255168789E+00 1.226033200E+00 1.226112794E+00
1.928000E+12 7.000E+15 309 2.000E-4 1.256315604E+00 1.256386650E+00 1.227181108E+00 1.227252865E+00
2.260000E+12 7.000E+15 309 2.000E-4 1.257592412E+00 1.257656950E+00 1.228389041E+00 1.228454107E+00
2.649000E+12 7.000E+15 309 2.000E-4 1.258919007E+00 1.258977953E+00 1.229654511E+00 1.229713841E+00
3.105000E+12 7.000E+15 309 2.000E-4 1.260293749E+00 1.260347864E+00 1.230974956E+00 1.231029351E+00
3.639000E+12 7.000E+15 309 2.000E-4 1.261714982E+00 1.261764895E+00 1.232347934E+00 1.232398056E+00
4.266000E+12 7.000E+15 309 2.000E-4 1.263181108E+00 1.263227345E+00 1.233771242E+00 1.233817641E+00
5.000000E+12 7.000E+15 309 2.000E-4 1.264690674E+00 1.264733666E+00 1.235243048E+00 1.235286175E+00
5.000000E+10 7.000E+15 321 2.000E-4 1.227418838E+00 1.229402840E+00 1.217894260E+00 1.220225741E+00
5.861000E+10 7.000E+15 321 2.000E-4 1.228107170E+00 1.229803541E+00 1.218338441E+00 1.220334452E+00
6.869000E+10 7.000E+15 321 2.000E-4 1.228812791E+00 1.230262843E+00 1.218752435E+00 1.220460614E+00
8.051000E+10 7.000E+15 321 2.000E-4 1.229548185E+00 1.230787428E+00 1.219145360E+00 1.220606756E+00
9.437000E+10 7.000E+15 321 2.000E-4 1.230325186E+00 1.231384126E+00 1.219525775E+00 1.220775742E+00
1.106000E+11 7.000E+15 321 2.000E-4 1.231154922E+00 1.232059738E+00 1.219901792E+00 1.220970711E+00
1.296000E+11 7.000E+15 321 2.000E-4 1.232047501E+00 1.232820678E+00 1.220281096E+00 1.221195111E+00
1.520000E+11 7.000E+15 321 2.000E-4 1.233011870E+00 1.233672652E+00 1.220671134E+00 1.221452656E+00
1.781000E+11 7.000E+15 321 2.000E-4 1.234055362E+00 1.234620246E+00 1.221079014E+00 1.221747285E+00
2.088000E+11 7.000E+15 321 2.000E-4 1.235183355E+00 1.235666474E+00 1.221511645E+00 1.222083144E+00
2.447000E+11 7.000E+15 321 2.000E-4 1.236398824E+00 1.236812264E+00 1.221975565E+00 1.222464446E+00
2.868000E+11 7.000E+15 321 2.000E-4 1.237701977E+00 1.238056097E+00 1.222477025E+00 1.222895377E+00
3.362000E+11 7.000E+15 321 2.000E-4 1.239090005E+00 1.239393639E+00 1.223021780E+00 1.223379973E+00
3.940000E+11 7.000E+15 321 2.000E-4 1.240556937E+00 1.240817633E+00 1.223615042E+00 1.223921938E+00
4.618000E+11 7.000E+15 321 2.000E-4 1.242093824E+00 1.242318035E+00 1.224261238E+00 1.224524430E+00
5.413000E+11 7.000E+15 321 2.000E-4 1.243689167E+00 1.243882360E+00 1.224963931E+00 1.225189929E+00
6.345000E+11 7.000E+15 321 2.000E-4 1.245329580E+00 1.245496435E+00 1.225725645E+00 1.225919988E+00
7.437000E+11 7.000E+15 321 2.000E-4 1.247000781E+00 1.247145275E+00 1.226547694E+00 1.226715120E+00
