N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
2.154000E+12 8.000E+16 300 1.800E-4 3.179513E+1 1.570460E+1 5.980050E-1 8.259640E+1 2.748997E+1 1.320880E+1 5.841000E-1 8.226230E+1 -1.5660839E+01 -1.8894979E+01 -2.3805855E+00 -4.0613987E-01
3.162000E+12 8.000E+16 300 1.800E-4 3.105891E+1 1.527850E+1 5.959200E-1 8.254800E+1 2.654668E+1 1.266390E+1 5.806270E-1 8.215960E+1 -1.6997342E+01 -2.0646088E+01 -2.6338768E+00 -4.7273843E-01
4.642000E+12 8.000E+16 300 1.800E-4 3.028112E+1 1.482760E+1 5.936190E-1 8.248810E+1 2.556728E+1 1.210050E+1 5.767270E-1 8.206310E+1 -1.8437002E+01 -2.2537085E+01 -2.9289421E+00 -5.1789416E-01
6.813000E+12 8.000E+16 300 1.800E-4 2.946406E+1 1.435340E+1 5.910840E-1 8.241610E+1 2.455565E+1 1.152180E+1 5.726010E-1 8.194400E+1 -1.9988923E+01 -2.4576021E+01 -3.2279022E+00 -5.7612516E-01
1.000000E+13 8.000E+16 300 1.800E-4 2.860731E+1 1.385590E+1 5.881930E-1 8.234540E+1 2.351664E+1 1.093150E+1 5.681590E-1 8.181550E+1 -2.1647098E+01 -2.6752047E+01 -3.5261256E+00 -6.4767678E-01
1.468000E+13 8.000E+16 300 1.800E-4 2.771050E+1 1.333570E+1 5.850000E-1 8.226540E+1 2.245607E+1 1.033380E+1 5.634150E-1 8.167680E+1 -2.3398707E+01 -2.9049333E+01 -3.8311014E+00 -7.2064528E-01
2.154000E+13 8.000E+16 300 1.800E-4 2.677461E+1 1.279410E+1 5.815640E-1 8.216540E+1 2.138056E+1 9.733100E+0 5.584320E-1 8.151990E+1 -2.5228759E+01 -3.1449384E+01 -4.1423128E+00 -7.9183120E-01
3.162000E+13 8.000E+16 300 1.800E-4 2.580199E+1 1.223330E+1 5.777470E-1 8.206400E+1 2.029741E+1 9.134200E+0 5.531570E-1 8.135470E+1 -2.7119618E+01 -3.3928532E+01 -4.4453925E+00 -8.7186112E-01
4.642000E+13 8.000E+16 300 1.800E-4 2.479623E+1 1.165630E+1 5.736320E-1 8.194830E+1 1.921446E+1 8.541800E+0 5.476620E-1 8.117220E+1 -2.9049841E+01 -3.6461870E+01 -4.7419759E+00 -9.5611552E-01
6.813000E+13 8.000E+16 300 1.800E-4 2.376196E+1 1.106650E+1 5.692610E-1 8.181210E+1 1.813989E+1 7.960500E+0 5.419660E-1 8.097220E+1 -3.0992856E+01 -3.9017650E+01 -5.0362938E+00 -1.0372696E+00
1.000000E+14 8.000E+16 300 1.800E-4 2.270479E+1 1.046820E+1 5.644960E-1 8.167560E+1 1.708193E+1 7.394900E+0 5.360160E-1 8.076430E+1 -3.2917006E+01 -4.1559724E+01 -5.3132742E+00 -1.1283451E+00
1.000000E+10 8.000E+16 305 1.800E-4 3.554807E+1 1.747460E+1 5.965670E-1 8.240060E+1 3.533243E+1 1.735000E+1 5.960180E-1 8.238860E+1 -6.1031749E-01 -7.1815562E-01 -9.2111312E-02 -1.4565122E-02
1.468000E+10 8.000E+16 305 1.800E-4 3.553091E+1 1.746470E+1 5.965270E-1 8.239950E+1 3.521971E+1 1.728520E+1 5.957400E-1 8.238210E+1 -8.8359615E-01 -1.0384606E+00 -1.3210461E-01 -2.1121093E-02
2.154000E+10 8.000E+16 305 1.800E-4 3.550589E+1 1.745030E+1 5.964670E-1 8.239790E+1 3.506222E+1 1.719480E+1 5.953520E-1 8.237300E+1 -1.2653791E+00 -1.4859143E+00 -1.8728416E-01 -3.0228352E-02
3.162000E+10 8.000E+16 305 1.800E-4 3.546956E+1 1.742940E+1 5.963810E-1 8.239560E+1 3.484653E+1 1.707120E+1 5.948210E-1 8.236010E+1 -1.7879255E+00 -2.0982708E+00 -2.6226377E-01 -4.3103396E-02
4.642000E+10 8.000E+16 305 1.800E-4 3.541703E+1 1.739930E+1 5.962560E-1 8.239230E+1 3.455881E+1 1.690640E+1 5.941120E-1 8.234250E+1 -2.4833610E+00 -2.9154640E+00 -3.6087472E-01 -6.0479096E-02
6.813000E+10 8.000E+16 305 1.800E-4 3.534161E+1 1.735600E+1 5.960760E-1 8.238740E+1 3.418759E+1 1.669420E+1 5.931940E-1 8.231890E+1 -3.3755524E+00 -3.9642511E+00 -4.8584443E-01 -8.3212968E-02
1.000000E+11 8.000E+16 305 1.800E-4 3.523436E+1 1.729440E+1 5.958200E-1 8.238050E+1 3.372723E+1 1.643140E+1 5.920470E-1 8.228830E+1 -4.4685852E+00 -5.2521392E+00 -6.3728049E-01 -1.1204509E-01
1.468000E+11 8.000E+16 305 1.800E-4 3.508394E+1 1.720820E+1 5.954610E-1 8.237080E+1 3.318054E+1 1.611980E+1 5.906630E-1 8.225000E+1 -5.7364949E+00 -6.7519448E+00 -8.1230753E-01 -1.4686930E-01
2.154000E+11 8.000E+16 305 1.800E-4 3.487686E+1 1.708950E+1 5.949640E-1 8.235740E+1 3.255832E+1 1.576530E+1 5.889880E-1 8.221170E+1 -7.1211905E+00 -8.3994596E+00 -1.0146217E+00 -1.7722538E-01
3.162000E+11 8.000E+16 305 1.800E-4 3.459884E+1 1.693050E+1 5.942930E-1 8.233910E+1 3.187510E+1 1.537600E+1 5.870540E-1 8.216990E+1 -8.5450399E+00 -1.0109912E+01 -1.2331063E+00 -2.0591482E-01
