N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
2.154000E+10 5.623E+15 290 1.900E-4 1.230443683E+00 1.234015682E+00 1.204305682E+00 1.207625297E+00
3.162000E+10 5.623E+15 290 1.900E-4 1.231588735E+00 1.234128793E+00 1.205389593E+00 1.207752369E+00
4.642000E+10 5.623E+15 290 1.900E-4 1.232501964E+00 1.234293373E+00 1.206259210E+00 1.207927666E+00
6.813000E+10 5.623E+15 290 1.900E-4 1.233274190E+00 1.234531957E+00 1.207001046E+00 1.208176876E+00
1.000000E+11 5.623E+15 290 1.900E-4 1.233993601E+00 1.234875980E+00 1.207706116E+00 1.208533889E+00
1.468000E+11 5.623E+15 290 1.900E-4 1.234747470E+00 1.235368305E+00 1.208453635E+00 1.209038057E+00
2.154000E+11 5.623E+15 290 1.900E-4 1.235625704E+00 1.236065542E+00 1.209335370E+00 1.209750708E+00
3.162000E+11 5.623E+15 290 1.900E-4 1.236724019E+00 1.237039172E+00 1.210442401E+00 1.210740755E+00
4.642000E+11 5.623E+15 290 1.900E-4 1.238144445E+00 1.238373925E+00 1.211879292E+00 1.212097168E+00
6.813000E+11 5.623E+15 290 1.900E-4 1.239990827E+00 1.240161462E+00 1.213749579E+00 1.213912098E+00
1.000000E+12 5.623E+15 290 1.900E-4 1.242357885E+00 1.242487966E+00 1.216148924E+00 1.216273310E+00
1.468000E+12 5.623E+15 290 1.900E-4 1.245314353E+00 1.245416230E+00 1.219144895E+00 1.219242783E+00
2.154000E+12 5.623E+15 290 1.900E-4 1.248884995E+00 1.248966876E+00 1.222760305E+00 1.222839427E+00
3.162000E+12 5.623E+15 290 1.900E-4 1.253040460E+00 1.253107718E+00 1.226978725E+00 1.227044148E+00
4.642000E+12 5.623E+15 290 1.900E-4 1.257704041E+00 1.257760145E+00 1.231715629E+00 1.231770599E+00
6.813000E+12 5.623E+15 290 1.900E-4 1.262775176E+00 1.262822386E+00 1.236880587E+00 1.236927143E+00
1.000000E+13 5.623E+15 290 1.900E-4 1.268156507E+00 1.268196349E+00 1.242393550E+00 1.242433103E+00
1.000000E+10 5.623E+15 300 1.900E-4 1.230125572E+00 1.236277262E+00 1.204980221E+00 1.211245759E+00
1.468000E+10 5.623E+15 300 1.900E-4 1.231924336E+00 1.236332045E+00 1.206786667E+00 1.211289058E+00
2.154000E+10 5.623E+15 300 1.900E-4 1.233287634E+00 1.236411915E+00 1.208142416E+00 1.211392458E+00
3.162000E+10 5.623E+15 300 1.900E-4 1.234332282E+00 1.236528039E+00 1.209192113E+00 1.211514856E+00
4.642000E+10 5.623E+15 300 1.900E-4 1.235162148E+00 1.236696196E+00 1.210026031E+00 1.211672773E+00
6.813000E+10 5.623E+15 300 1.900E-4 1.235870048E+00 1.236938272E+00 1.210722131E+00 1.211871400E+00
1.000000E+11 5.623E+15 300 1.900E-4 1.236540522E+00 1.237283935E+00 1.211354141E+00 1.212161746E+00
1.468000E+11 5.623E+15 300 1.900E-4 1.237253455E+00 1.237771985E+00 1.211994329E+00 1.212556326E+00
2.154000E+11 5.623E+15 300 1.900E-4 1.238087237E+00 1.238450917E+00 1.212725950E+00 1.213119049E+00
3.162000E+11 5.623E+15 300 1.900E-4 1.239120160E+00 1.239377654E+00 1.213623839E+00 1.213900651E+00
4.642000E+11 5.623E+15 300 1.900E-4 1.240428980E+00 1.240613899E+00 1.214772481E+00 1.214969795E+00
6.813000E+11 5.623E+15 300 1.900E-4 1.242084737E+00 1.242220161E+00 1.216255982E+00 1.216399169E+00
1.000000E+12 5.623E+15 300 1.900E-4 1.244146760E+00 1.244248450E+00 1.218166627E+00 1.218273449E+00
1.468000E+12 5.623E+15 300 1.900E-4 1.246656159E+00 1.246734784E+00 1.220553534E+00 1.220635644E+00
2.154000E+12 5.623E+15 300 1.900E-4 1.249629512E+00 1.249692182E+00 1.223453598E+00 1.223518875E+00
3.162000E+12 5.623E+15 300 1.900E-4 1.253054858E+00 1.253106225E+00 1.226856899E+00 1.226910428E+00
4.642000E+12 5.623E+15 300 1.900E-4 1.256894383E+00 1.256937429E+00 1.230687658E+00 1.230732523E+00
6.813000E+12 5.623E+15 300 1.900E-4 1.261096120E+00 1.261132727E+00 1.234952378E+00 1.234990635E+00
1.000000E+13 5.623E+15 300 1.900E-4 1.265609040E+00 1.265640409E+00 1.239568344E+00 1.239601237E+00
1.000000E+10 5.623E+15 310 1.900E-4 1.227179870E+00 1.233799382E+00 1.208493670E+00 1.215812641E+00
1.468000E+10 5.623E+15 310 1.900E-4 1.229249222E+00 1.233895110E+00 1.210672992E+00 1.215852547E+00
2.154000E+10 5.623E+15 310 1.900E-4 1.230794993E+00 1.234034124E+00 1.212275083E+00 1.215910853E+00
3.162000E+10 5.623E+15 310 1.900E-4 1.231988639E+00 1.234235026E+00 1.213460787E+00 1.215995885E+00
4.642000E+10 5.623E+15 310 1.900E-4 1.232971426E+00 1.234523370E+00 1.214360673E+00 1.216119543E+00
6.813000E+10 5.623E+15 310 1.900E-4 1.233863466E+00 1.234933147E+00 1.215082219E+00 1.216298632E+00
1.000000E+11 5.623E+15 310 1.900E-4 1.234770820E+00 1.235507516E+00 1.215690939E+00 1.216589467E+00
1.468000E+11 5.623E+15 310 1.900E-4 1.235789671E+00 1.236297516E+00 1.216334408E+00 1.216949507E+00
2.154000E+11 5.623E+15 310 1.900E-4 1.237006039E+00 1.237357223E+00 1.217035841E+00 1.217456519E+00
3.162000E+11 5.623E+15 310 1.900E-4 1.238489968E+00 1.238734286E+00 1.217872252E+00 1.218160482E+00
4.642000E+11 5.623E+15 310 1.900E-4 1.240285963E+00 1.240457633E+00 1.218938941E+00 1.219141184E+00
6.813000E+11 5.623E+15 310 1.900E-4 1.242405819E+00 1.242528284E+00 1.220276864E+00 1.220418158E+00
1.000000E+12 5.623E+15 310 1.900E-4 1.244832074E+00 1.244921297E+00 1.221984336E+00 1.222086786E+00
1.468000E+12 5.623E+15 310 1.900E-4 1.247533616E+00 1.247600394E+00 1.224070158E+00 1.224145789E+00
2.154000E+12 5.623E+15 310 1.900E-4 1.250483004E+00 1.250534557E+00 1.226564680E+00 1.226622770E+00
3.162000E+12 5.623E+15 310 1.900E-4 1.253662716E+00 1.253703825E+00 1.229442189E+00 1.229488327E+00
4.642000E+12 5.623E+15 310 1.900E-4 1.258267296E+00 1.258301062E+00 1.232669930E+00 1.232707751E+00
6.813000E+12 5.623E+15 310 1.900E-4 1.261874427E+00 1.261902812E+00 1.236211468E+00 1.236243274E+00
1.000000E+13 5.623E+15 310 1.900E-4 1.265685359E+00 1.265709623E+00 1.240038725E+00 1.240065955E+00
1.000000E+10 5.623E+15 320 1.900E-4 1.207275815E+00 1.214603161E+00 1.209418036E+00 1.218787981E+00
1.468000E+10 5.623E+15 320 1.900E-4 1.209792331E+00 1.214865778E+00 1.212271837E+00 1.218832980E+00
2.154000E+10 5.623E+15 320 1.900E-4 1.211748911E+00 1.215246159E+00 1.214334052E+00 1.218898683E+00
3.162000E+10 5.623E+15 320 1.900E-4 1.213391089E+00 1.215793770E+00 1.215835192E+00 1.218994409E+00
4.642000E+10 5.623E+15 320 1.900E-4 1.214928488E+00 1.216575260E+00 1.216955444E+00 1.219133413E+00
6.813000E+10 5.623E+15 320 1.900E-4 1.216549625E+00 1.217676602E+00 1.217836903E+00 1.219334289E+00
1.000000E+11 5.623E+15 320 1.900E-4 1.218430465E+00 1.219201251E+00 1.218594792E+00 1.219622571E+00
1.468000E+11 5.623E+15 320 1.900E-4 1.220732734E+00 1.221260193E+00 1.219327259E+00 1.220032262E+00
2.154000E+11 5.623E+15 320 1.900E-4 1.223586560E+00 1.223948307E+00 1.220122841E+00 1.220606693E+00
3.162000E+11 5.623E+15 320 1.900E-4 1.227056440E+00 1.227305747E+00 1.221064741E+00 1.221397468E+00
4.642000E+11 5.623E+15 320 1.900E-4 1.231100659E+00 1.231273934E+00 1.222230538E+00 1.222460253E+00
6.813000E+11 5.623E+15 320 1.900E-4 1.235553017E+00 1.235674998E+00 1.223686410E+00 1.223846121E+00
1.000000E+12 5.623E+15 320 1.900E-4 1.240161192E+00 1.240248557E+00 1.225477134E+00 1.225589452E+00
1.468000E+12 5.623E+15 320 1.900E-4 1.244681884E+00 1.244745765E+00 1.227616016E+00 1.227696393E+00
2.154000E+12 5.623E+15 320 1.900E-4 1.248973374E+00 1.249021218E+00 1.230081622E+00 1.230140547E+00
3.162000E+12 5.623E+15 320 1.900E-4 1.253017379E+00 1.253054172E+00 1.232826080E+00 1.232870634E+00
4.642000E+12 5.623E+15 320 1.900E-4 1.256871250E+00 1.256900342E+00 1.235793169E+00 1.235828022E+00
6.813000E+12 5.623E+15 320 1.900E-4 1.260610524E+00 1.260634162E+00 1.238937767E+00 1.238965945E+00
1.000000E+13 5.623E+15 320 1.900E-4 1.264301759E+00 1.264321437E+00 1.242238023E+00 1.242261456E+00
1.000000E+10 5.623E+15 330 1.900E-4 1.134179852E+00 1.139096166E+00 1.204768122E+00 1.216904310E+00
1.468000E+10 5.623E+15 330 1.900E-4 1.136518491E+00 1.139859530E+00 1.208498354E+00 1.216971195E+00
2.154000E+10 5.623E+15 330 1.900E-4 1.138696629E+00 1.140965627E+00 1.211191507E+00 1.217068678E+00
3.162000E+10 5.623E+15 330 1.900E-4 1.141016427E+00 1.142558735E+00 1.213153296E+00 1.217210381E+00
4.642000E+10 5.623E+15 330 1.900E-4 1.143783047E+00 1.144833518E+00 1.214624507E+00 1.217415411E+00
6.813000E+10 5.623E+15 330 1.900E-4 1.147323419E+00 1.148041149E+00 1.215794876E+00 1.217710179E+00
1.000000E+11 5.623E+15 330 1.900E-4 1.151990787E+00 1.152483563E+00 1.216817639E+00 1.218130160E+00
1.468000E+11 5.623E+15 330 1.900E-4 1.158139997E+00 1.158481003E+00 1.217822042E+00 1.218720925E+00
2.154000E+11 5.623E+15 330 1.900E-4 1.166055762E+00 1.166294700E+00 1.218921862E+00 1.219537583E+00
3.162000E+11 5.623E+15 330 1.900E-4 1.175823631E+00 1.175994281E+00 1.220218254E+00 1.220640511E+00
4.642000E+11 5.623E+15 330 1.900E-4 1.187173663E+00 1.187298702E+00 1.221796008E+00 1.222086318E+00
6.813000E+11 5.623E+15 330 1.900E-4 1.199396276E+00 1.199490601E+00 1.223713346E+00 1.223913772E+00
1.000000E+12 5.623E+15 330 1.900E-4 1.211471823E+00 1.211544794E+00 1.225989608E+00 1.226128960E+00
1.468000E+12 5.623E+15 330 1.900E-4 1.222440080E+00 1.222497373E+00 1.228598241E+00 1.228696174E+00
2.154000E+12 5.623E+15 330 1.900E-4 1.231784495E+00 1.231829664E+00 1.231471159E+00 1.231541088E+00
3.162000E+12 5.623E+15 330 1.900E-4 1.239525378E+00 1.239560985E+00 1.234515628E+00 1.234566654E+00
4.642000E+12 5.623E+15 330 1.900E-4 1.245998137E+00 1.246026296E+00 1.237638861E+00 1.237677125E+00
6.813000E+12 5.623E+15 330 1.900E-4 1.251576482E+00 1.251598971E+00 1.240772039E+00 1.240801609E+00
1.000000E+13 5.623E+15 330 1.900E-4 1.256538751E+00 1.256556998E+00 1.243884922E+00 1.243908494E+00
1.000000E+10 5.623E+15 340 1.900E-4 1.006449105E+00 1.008527492E+00 1.182561112E+00 1.196025403E+00
1.468000E+10 5.623E+15 340 1.900E-4 1.006975557E+00 1.008528509E+00 1.186767384E+00 1.196185123E+00
2.154000E+10 5.623E+15 340 1.900E-4 1.007396273E+00 1.008530216E+00 1.189876107E+00 1.196417464E+00
3.162000E+10 5.623E+15 340 1.900E-4 1.007719481E+00 1.008533171E+00 1.192231855E+00 1.196753998E+00
4.642000E+10 5.623E+15 340 1.900E-4 1.007961661E+00 1.008538446E+00 1.194121298E+00 1.197238611E+00
6.813000E+10 5.623E+15 340 1.900E-4 1.008142350E+00 1.008548111E+00 1.195784278E+00 1.197930348E+00
1.000000E+11 5.623E+15 340 1.900E-4 1.008281664E+00 1.008566158E+00 1.197428064E+00 1.198905688E+00
1.468000E+11 5.623E+15 340 1.900E-4 1.008400509E+00 1.008600150E+00 1.199238070E+00 1.200257056E+00
2.154000E+11 5.623E+15 340 1.900E-4 1.008523090E+00 1.008663962E+00 1.201379891E+00 1.202084767E+00
3.162000E+11 5.623E+15 340 1.900E-4 1.028713417E+00 1.028498531E+00 1.203987539E+00 1.204477471E+00
4.642000E+11 5.623E+15 340 1.900E-4 1.055678055E+00 1.055552039E+00 1.207137652E+00 1.207480519E+00
6.813000E+11 5.623E+15 340 1.900E-4 1.085862094E+00 1.085799983E+00 1.210817470E+00 1.211059510E+00
1.000000E+12 5.623E+15 340 1.900E-4 1.116508058E+00 1.116490037E+00 1.214909279E+00 1.215081956E+00
1.468000E+12 5.623E+15 340 1.900E-4 1.144502735E+00 1.144512081E+00 1.219215965E+00 1.219340569E+00
2.154000E+12 5.623E+15 340 1.900E-4 1.167790175E+00 1.167813352E+00 1.223525263E+00 1.223616364E+00
3.162000E+12 5.623E+15 340 1.900E-4 1.186092198E+00 1.186119826E+00 1.227672006E+00 1.227739578E+00
4.642000E+12 5.623E+15 340 1.900E-4 1.200364326E+00 1.200391183E+00 1.231559028E+00 1.231610047E+00
6.813000E+12 5.623E+15 340 1.900E-4 1.211821120E+00 1.211845052E+00 1.235146979E+00 1.235186278E+00
1.000000E+13 5.623E+15 340 1.900E-4 1.221345228E+00 1.221365783E+00 1.238434137E+00 1.238465077E+00
1.000000E+10 5.623E+16 290 1.900E-4 1.250567749E+00 1.290827554E+00 1.205942941E+00 1.217709362E+00
1.468000E+10 5.623E+16 290 1.900E-4 1.256351378E+00 1.290948556E+00 1.209543951E+00 1.218149434E+00
2.154000E+10 5.623E+16 290 1.900E-4 1.261837264E+00 1.291124886E+00 1.212516924E+00 1.218768149E+00
3.162000E+10 5.623E+16 290 1.900E-4 1.267111058E+00 1.291381319E+00 1.215135537E+00 1.219671618E+00
4.642000E+10 5.623E+16 290 1.900E-4 1.272135097E+00 1.291752884E+00 1.217562523E+00 1.220841740E+00
6.813000E+10 5.623E+16 290 1.900E-4 1.276827497E+00 1.292288310E+00 1.219997790E+00 1.222389287E+00
1.000000E+11 5.623E+16 290 1.900E-4 1.281142232E+00 1.293053717E+00 1.222581941E+00 1.224349993E+00
1.468000E+11 5.623E+16 290 1.900E-4 1.285119267E+00 1.294135606E+00 1.225450066E+00 1.226785254E+00
2.154000E+11 5.623E+16 290 1.900E-4 1.288892398E+00 1.295641203E+00 1.228653934E+00 1.229687762E+00
3.162000E+11 5.623E+16 290 1.900E-4 1.292663262E+00 1.297693033E+00 1.232230647E+00 1.233053183E+00
4.642000E+11 5.623E+16 290 1.900E-4 1.296657750E+00 1.300414203E+00 1.236187140E+00 1.236858013E+00
6.813000E+11 5.623E+16 290 1.900E-4 1.301077101E+00 1.303902883E+00 1.240502309E+00 1.241060093E+00
1.000000E+12 5.623E+16 290 1.900E-4 1.306052637E+00 1.308200559E+00 1.245170937E+00 1.245640990E+00
1.468000E+12 5.623E+16 290 1.900E-4 1.311615839E+00 1.313267235E+00 1.250161796E+00 1.250560772E+00
2.154000E+12 5.623E+16 290 1.900E-4 1.317697483E+00 1.318980467E+00 1.255493860E+00 1.255833642E+00
3.162000E+12 5.623E+16 290 1.900E-4 1.324160106E+00 1.325165090E+00 1.261128107E+00 1.261417399E+00
4.642000E+12 5.623E+16 290 1.900E-4 1.330848155E+00 1.331639726E+00 1.267077928E+00 1.267323632E+00
6.813000E+12 5.623E+16 290 1.900E-4 1.337628153E+00 1.338253444E+00 1.273312792E+00 1.273520727E+00
1.000000E+13 5.623E+16 290 1.900E-4 1.344402010E+00 1.344896264E+00 1.279746251E+00 1.279921554E+00
1.000000E+10 5.623E+16 300 1.900E-4 1.255955139E+00 1.292588142E+00 1.207334247E+00 1.222921835E+00
1.468000E+10 5.623E+16 300 1.900E-4 1.262563596E+00 1.292684971E+00 1.212263695E+00 1.223365867E+00
2.154000E+10 5.623E+16 300 1.900E-4 1.268162779E+00 1.292826208E+00 1.216144288E+00 1.223988313E+00
3.162000E+10 5.623E+16 300 1.900E-4 1.273064297E+00 1.293031774E+00 1.219337532E+00 1.224845093E+00
4.642000E+10 5.623E+16 300 1.900E-4 1.277433868E+00 1.293329913E+00 1.222142626E+00 1.225996508E+00
6.813000E+10 5.623E+16 300 1.900E-4 1.281348324E+00 1.293760056E+00 1.224799180E+00 1.227498188E+00
1.000000E+11 5.623E+16 300 1.900E-4 1.284863490E+00 1.294376029E+00 1.227508235E+00 1.229410941E+00
1.468000E+11 5.623E+16 300 1.900E-4 1.288065908E+00 1.295248935E+00 1.230299536E+00 1.231700139E+00
2.154000E+11 5.623E+16 300 1.900E-4 1.291093280E+00 1.296468268E+00 1.233355714E+00 1.234372322E+00
3.162000E+11 5.623E+16 300 1.900E-4 1.294126331E+00 1.298139083E+00 1.236615796E+00 1.237380781E+00
4.642000E+11 5.623E+16 300 1.900E-4 1.297363392E+00 1.300372295E+00 1.240089672E+00 1.240683864E+00
6.813000E+11 5.623E+16 300 1.900E-4 1.300987514E+00 1.303266362E+00 1.243779160E+00 1.244255569E+00
1.000000E+12 5.623E+16 300 1.900E-4 1.305132791E+00 1.306882428E+00 1.247678443E+00 1.248070264E+00
1.468000E+12 5.623E+16 300 1.900E-4 1.309857912E+00 1.311221212E+00 1.251819841E+00 1.252148624E+00
2.154000E+12 5.623E+16 300 1.900E-4 1.315138203E+00 1.316214851E+00 1.256222406E+00 1.256501881E+00
3.162000E+12 5.623E+16 300 1.900E-4 1.320883508E+00 1.321742738E+00 1.260911014E+00 1.261150343E+00
4.642000E+12 5.623E+16 300 1.900E-4 1.326975129E+00 1.327665639E+00 1.265901471E+00 1.266107072E+00
6.813000E+12 5.623E+16 300 1.900E-4 1.333301238E+00 1.333858202E+00 1.271209554E+00 1.271385980E+00
1.000000E+13 5.623E+16 300 1.900E-4 1.339773074E+00 1.340222754E+00 1.276832648E+00 1.276983720E+00
1.000000E+10 5.623E+16 310 1.900E-4 1.258402947E+00 1.297887091E+00 1.204853706E+00 1.227395737E+00
1.468000E+10 5.623E+16 310 1.900E-4 1.267296855E+00 1.297967934E+00 1.211928869E+00 1.227884373E+00
2.154000E+10 5.623E+16 310 1.900E-4 1.274258808E+00 1.298085832E+00 1.217404372E+00 1.228571007E+00
3.162000E+10 5.623E+16 310 1.900E-4 1.279816110E+00 1.298257346E+00 1.221776512E+00 1.229518618E+00
4.642000E+10 5.623E+16 310 1.900E-4 1.284349646E+00 1.298505867E+00 1.225467390E+00 1.230795128E+00
6.813000E+10 5.623E+16 310 1.900E-4 1.288120910E+00 1.298863967E+00 1.228814098E+00 1.232461731E+00
1.000000E+11 5.623E+16 310 1.900E-4 1.291322362E+00 1.299375894E+00 1.232062150E+00 1.234555565E+00
1.468000E+11 5.623E+16 310 1.900E-4 1.294124103E+00 1.300099738E+00 1.235361564E+00 1.237072385E+00
2.154000E+11 5.623E+16 310 1.900E-4 1.296700627E+00 1.301108198E+00 1.238772779E+00 1.239959861E+00
3.162000E+11 5.623E+16 310 1.900E-4 1.299235401E+00 1.302486239E+00 1.242289764E+00 1.243130193E+00
4.642000E+11 5.623E+16 310 1.900E-4 1.301910496E+00 1.304323916E+00 1.245876724E+00 1.246488955E+00
6.813000E+11 5.623E+16 310 1.900E-4 1.304888661E+00 1.306703445E+00 1.249503788E+00 1.249965202E+00
1.000000E+12 5.623E+16 310 1.900E-4 1.308293398E+00 1.309682142E+00 1.253167882E+00 1.253527982E+00
1.468000E+12 5.623E+16 310 1.900E-4 1.312192611E+00 1.313276375E+00 1.256895117E+00 1.257185181E+00
2.154000E+12 5.623E+16 310 1.900E-4 1.316592641E+00 1.317454325E+00 1.260731132E+00 1.260970905E+00
3.162000E+12 5.623E+16 310 1.900E-4 1.321448375E+00 1.322144002E+00 1.264728075E+00 1.264930145E+00
4.642000E+12 5.623E+16 310 1.900E-4 1.326687321E+00 1.327254933E+00 1.268934335E+00 1.269106875E+00
6.813000E+12 5.623E+16 310 1.900E-4 1.332235428E+00 1.332701504E+00 1.273398832E+00 1.273547461E+00
1.000000E+13 5.623E+16 310 1.900E-4 1.338030852E+00 1.338414547E+00 1.278149922E+00 1.278278239E+00
1.000000E+10 5.623E+16 320 1.900E-4 1.255625549E+00 1.305208373E+00 1.196494059E+00 1.228556194E+00
1.468000E+10 5.623E+16 320 1.900E-4 1.268217264E+00 1.305286691E+00 1.206287947E+00 1.229144963E+00
2.154000E+10 5.623E+16 320 1.900E-4 1.277842695E+00 1.305400765E+00 1.213926338E+00 1.229975436E+00
3.162000E+10 5.623E+16 320 1.900E-4 1.285178972E+00 1.305566382E+00 1.219997584E+00 1.231127218E+00
4.642000E+10 5.623E+16 320 1.900E-4 1.290810482E+00 1.305805645E+00 1.225049850E+00 1.232688278E+00
6.813000E+10 5.623E+16 320 1.900E-4 1.295199046E+00 1.306148948E+00 1.229543239E+00 1.234740398E+00
1.000000E+11 5.623E+16 320 1.900E-4 1.298703132E+00 1.306636790E+00 1.233822942E+00 1.237335369E+00
1.468000E+11 5.623E+16 320 1.900E-4 1.301611907E+00 1.307320937E+00 1.238102499E+00 1.240467142E+00
2.154000E+11 5.623E+16 320 1.900E-4 1.304172191E+00 1.308263730E+00 1.242461225E+00 1.244054325E+00
3.162000E+11 5.623E+16 320 1.900E-4 1.306600593E+00 1.309534179E+00 1.246868138E+00 1.247949409E+00
4.642000E+11 5.623E+16 320 1.900E-4 1.309083328E+00 1.311200058E+00 1.251233544E+00 1.251979092E+00
6.813000E+11 5.623E+16 320 1.900E-4 1.311769399E+00 1.313316891E+00 1.255469823E+00 1.255996457E+00
1.000000E+12 5.623E+16 320 1.900E-4 1.314763116E+00 1.315916927E+00 1.259533388E+00 1.259916980E+00
1.468000E+12 5.623E+16 320 1.900E-4 1.318120973E+00 1.319002459E+00 1.263435047E+00 1.263724092E+00
2.154000E+12 5.623E+16 320 1.900E-4 1.321855693E+00 1.322546630E+00 1.267226276E+00 1.267451504E+00
3.162000E+12 5.623E+16 320 1.900E-4 1.325948039E+00 1.326502354E+00 1.270978065E+00 1.271158979E+00
4.642000E+12 5.623E+16 320 1.900E-4 1.330363799E+00 1.330816720E+00 1.274764373E+00 1.274913445E+00
6.813000E+12 5.623E+16 320 1.900E-4 1.335069604E+00 1.335444352E+00 1.278664275E+00 1.278792852E+00
1.000000E+13 5.623E+16 320 1.900E-4 1.340040205E+00 1.340352543E+00 1.282777682E+00 1.282889560E+00
1.000000E+10 5.623E+16 330 1.900E-4 1.245347550E+00 1.311675771E+00 1.182264900E+00 1.225513099E+00
1.468000E+10 5.623E+16 330 1.900E-4 1.262613886E+00 1.311769713E+00 1.194876296E+00 1.226213227E+00
2.154000E+10 5.623E+16 330 1.900E-4 1.276008142E+00 1.311906313E+00 1.204933388E+00 1.227205832E+00
3.162000E+10 5.623E+16 330 1.900E-4 1.286179259E+00 1.312104061E+00 1.213004948E+00 1.228592048E+00
4.642000E+10 5.623E+16 330 1.900E-4 1.293837922E+00 1.312388614E+00 1.219716313E+00 1.230488358E+00
6.813000E+10 5.623E+16 330 1.900E-4 1.299630251E+00 1.312794536E+00 1.225644385E+00 1.233010882E+00
1.000000E+11 5.623E+16 330 1.900E-4 1.304096841E+00 1.313366612E+00 1.231253650E+00 1.236246351E+00
1.468000E+11 5.623E+16 330 1.900E-4 1.307676892E+00 1.314159688E+00 1.236853516E+00 1.240212754E+00
2.154000E+11 5.623E+16 330 1.900E-4 1.310724982E+00 1.315235404E+00 1.242574601E+00 1.244823807E+00
3.162000E+11 5.623E+16 330 1.900E-4 1.313523642E+00 1.316654630E+00 1.248379778E+00 1.249884337E+00
4.642000E+11 5.623E+16 330 1.900E-4 1.316287638E+00 1.318465695E+00 1.254120468E+00 1.255131730E+00
6.813000E+11 5.623E+16 330 1.900E-4 1.319163945E+00 1.320691706E+00 1.259623164E+00 1.260310896E+00
1.000000E+12 5.623E+16 330 1.900E-4 1.322234351E+00 1.323323197E+00 1.264765400E+00 1.265242030E+00
1.468000E+12 5.623E+16 330 1.900E-4 1.325526789E+00 1.326321465E+00 1.269508615E+00 1.269847239E+00
2.154000E+12 5.623E+16 330 1.900E-4 1.329034725E+00 1.329632074E+00 1.273887244E+00 1.274134818E+00
3.162000E+12 5.623E+16 330 1.900E-4 1.332738824E+00 1.333202102E+00 1.277978069E+00 1.278164683E+00
4.642000E+12 5.623E+16 330 1.900E-4 1.336624079E+00 1.336993807E+00 1.281872750E+00 1.282017734E+00
6.813000E+12 5.623E+16 330 1.900E-4 1.340688407E+00 1.340990355E+00 1.285662000E+00 1.285777888E+00
1.000000E+13 5.623E+16 330 1.900E-4 1.344942037E+00 1.345192738E+00 1.289487298E+00 1.289596270E+00
1.000000E+10 5.623E+16 340 1.900E-4 1.226961044E+00 1.314201322E+00 1.164686487E+00 1.219677992E+00
1.468000E+10 5.623E+16 340 1.900E-4 1.248913901E+00 1.314339133E+00 1.179734436E+00 1.220444961E+00
2.154000E+10 5.623E+16 340 1.900E-4 1.266578002E+00 1.314539132E+00 1.192097515E+00 1.221538803E+00
3.162000E+10 5.623E+16 340 1.900E-4 1.280295023E+00 1.314827846E+00 1.202180462E+00 1.223078970E+00
4.642000E+10 5.623E+16 340 1.900E-4 1.290728994E+00 1.315241566E+00 1.210591583E+00 1.225209422E+00
6.813000E+10 5.623E+16 340 1.900E-4 1.298630026E+00 1.315828231E+00 1.217981243E+00 1.228086008E+00
1.000000E+11 5.623E+16 340 1.900E-4 1.304700977E+00 1.316648100E+00 1.224929730E+00 1.231846928E+00
1.468000E+11 5.623E+16 340 1.900E-4 1.309543537E+00 1.317771266E+00 1.231869492E+00 1.236565379E+00
2.154000E+11 5.623E+16 340 1.900E-4 1.313645778E+00 1.319270010E+00 1.239029904E+00 1.242195955E+00
3.162000E+11 5.623E+16 340 1.900E-4 1.317382061E+00 1.321204312E+00 1.246417773E+00 1.248542142E+00
4.642000E+11 5.623E+16 340 1.900E-4 1.321013543E+00 1.323602857E+00 1.253855359E+00 1.255278697E+00
6.813000E+11 5.623E+16 340 1.900E-4 1.324690498E+00 1.326446395E+00 1.261077558E+00 1.262034302E+00
1.000000E+12 5.623E+16 340 1.900E-4 1.328465050E+00 1.329664578E+00 1.267846353E+00 1.268495208E+00
1.468000E+12 5.623E+16 340 1.900E-4 1.332319767E+00 1.333152084E+00 1.274026507E+00 1.274472872E+00
2.154000E+12 5.623E+16 340 1.900E-4 1.336206658E+00 1.336798368E+00 1.279596220E+00 1.279909155E+00
3.162000E+12 5.623E+16 340 1.900E-4 1.340083293E+00 1.340517269E+00 1.284613783E+00 1.284838126E+00
4.642000E+12 5.623E+16 340 1.900E-4 1.343934346E+00 1.344263688E+00 1.289175685E+00 1.289340580E+00
6.813000E+12 5.623E+16 340 1.900E-4 1.347775733E+00 1.348033961E+00 1.293388278E+00 1.293512744E+00
1.000000E+13 5.623E+16 340 1.900E-4 1.351645994E+00 1.351854188E+00 1.297374572E+00 1.297500971E+00
1.000000E+10 1.000E+15 295 2.000E-4 1.171909536E+00 1.172767165E+00 1.190470526E+00 1.193024753E+00
3.162000E+10 1.000E+15 295 2.000E-4 1.173665295E+00 1.173941720E+00 1.192247626E+00 1.193113263E+00
1.000000E+11 1.000E+15 295 2.000E-4 1.177206478E+00 1.177296448E+00 1.193119898E+00 1.193406061E+00
3.162000E+11 1.000E+15 295 2.000E-4 1.185190233E+00 1.185221449E+00 1.194173867E+00 1.194269756E+00
1.000000E+12 1.000E+15 295 2.000E-4 1.197617763E+00 1.197630791E+00 1.196564550E+00 1.196599232E+00
3.162000E+12 1.000E+15 295 2.000E-4 1.209712852E+00 1.209719821E+00 1.202146667E+00 1.202161897E+00
