N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
4.642000E+11 1.000E+15 295 2.800E-4 3.176679E-1 2.192960E+1 4.416880E-1 7.814660E+1 3.424160E-1 2.457640E+1 4.539180E-1 7.905980E+1 7.2274952E+00 1.0769681E+01 2.6943192E+00 1.1550750E+00
6.813000E+11 1.000E+15 295 2.800E-4 3.019873E-1 2.041480E+1 4.333170E-1 7.800460E+1 3.310832E-1 2.329530E+1 4.464440E-1 7.880120E+1 8.7880931E+00 1.2365155E+01 2.9403464E+00 1.0108983E+00
1.000000E+12 1.000E+15 295 2.800E-4 2.849410E-1 1.886580E+1 4.254880E-1 7.780410E+1 3.175102E-1 2.189110E+1 4.390300E-1 7.852080E+1 1.0257686E+01 1.3819772E+01 3.0845273E+00 9.1275178E-01
1.468000E+12 1.000E+15 295 2.800E-4 2.671650E-1 1.732710E+1 4.181150E-1 7.755690E+1 3.020510E-1 2.040430E+1 4.316980E-1 7.824010E+1 1.1549705E+01 1.5081135E+01 3.1464125E+00 8.7320952E-01
2.154000E+12 1.000E+15 295 2.800E-4 2.491185E-1 1.582470E+1 4.110010E-1 7.727810E+1 2.852719E-1 1.888220E+1 4.245290E-1 7.795730E+1 1.2673313E+01 1.6192499E+01 3.1865903E+00 8.7124618E-01
3.162000E+12 1.000E+15 295 2.800E-4 2.310083E-1 1.436570E+1 4.038840E-1 7.698590E+1 2.677622E-1 1.736600E+1 4.175930E-1 7.765440E+1 1.3726321E+01 1.7276863E+01 3.2828615E+00 8.6086558E-01
4.642000E+12 1.000E+15 295 2.800E-4 2.128788E-1 1.294790E+1 3.967310E-1 7.665490E+1 2.499462E-1 1.587980E+1 4.107870E-1 7.733070E+1 1.4830151E+01 1.8463079E+01 3.4217246E+00 8.7390907E-01
6.813000E+12 1.000E+15 295 2.800E-4 1.947668E-1 1.157130E+1 3.894490E-1 7.627580E+1 2.320184E-1 1.443110E+1 4.038620E-1 7.700390E+1 1.6055451E+01 1.9816923E+01 3.5687933E+00 9.4553652E-01
1.000000E+13 1.000E+15 295 2.800E-4 1.768008E-1 1.024360E+1 3.818390E-1 7.586740E+1 2.140259E-1 1.301850E+1 3.968590E-1 7.663480E+1 1.7392802E+01 2.1315052E+01 3.7847195E+00 1.0013727E+00
1.468000E+13 1.000E+15 295 2.800E-4 1.592049E-1 8.978400E+0 3.739270E-1 7.540910E+1 1.960110E-1 1.164280E+1 3.897010E-1 7.621080E+1 1.8777569E+01 2.2884529E+01 4.0477186E+00 1.0519506E+00
2.154000E+13 1.000E+15 295 2.800E-4 1.422450E-1 7.790900E+0 3.657140E-1 7.488240E+1 1.781049E-1 1.031240E+1 3.821620E-1 7.575390E+1 2.0134146E+01 2.4451146E+01 4.3039339E+00 1.1504358E+00
3.162000E+13 1.000E+15 295 2.800E-4 1.261729E-1 6.694200E+0 3.571540E-1 7.427550E+1 1.605322E-1 9.041000E+0 3.743170E-1 7.522870E+1 2.1403370E+01 2.5957306E+01 4.5851511E+00 1.2670696E+00
4.642000E+13 1.000E+15 295 2.800E-4 1.111933E-1 5.696800E+0 3.481780E-1 7.357370E+1 1.435592E-1 7.844400E+0 3.661560E-1 7.461600E+1 2.2545333E+01 2.7377492E+01 4.9099291E+00 1.3968854E+00
6.813000E+13 1.000E+15 295 2.800E-4 9.745051E-2 4.802800E+0 3.386840E-1 7.275820E+1 1.274402E-1 6.736200E+0 3.576350E-1 7.389850E+1 2.3532363E+01 2.8701642E+01 5.2989780E+00 1.5430624E+00
1.000000E+14 1.000E+15 295 2.800E-4 8.502872E-2 4.011700E+0 3.285250E-1 7.180550E+1 1.123832E-1 5.725800E+0 3.486970E-1 7.305590E+1 2.4340364E+01 2.9936428E+01 5.7849652E+00 1.7115661E+00
1.000000E+10 1.000E+15 300 2.800E-4 3.744017E-1 2.880960E+1 4.853770E-1 7.926630E+1 3.753907E-1 2.906160E+1 4.848000E-1 7.984420E+1 2.6345884E-01 8.6712363E-01 -1.1901815E-01 7.2378457E-01
1.468000E+10 1.000E+15 300 2.800E-4 3.735468E-1 2.858400E+1 4.842560E-1 7.900810E+1 3.749873E-1 2.893810E+1 4.835400E-1 7.979750E+1 3.8414634E-01 1.2236463E+00 -1.4807462E-01 9.8925405E-01
2.154000E+10 1.000E+15 300 2.800E-4 3.723083E-1 2.827700E+1 4.826050E-1 7.868790E+1 3.743990E-1 2.876550E+1 4.818120E-1 7.973140E+1 5.5841495E-01 1.6982149E+00 -1.6458702E-01 1.3087692E+00
3.162000E+10 1.000E+15 300 2.800E-4 3.705251E-1 2.786820E+1 4.801720E-1 7.831840E+1 3.735437E-1 2.852890E+1 4.794570E-1 7.964590E+1 8.0809822E-01 2.3158972E+00 -1.4912703E-01 1.6667525E+00
4.642000E+10 1.000E+15 300 2.800E-4 3.679793E-1 2.733940E+1 4.764720E-1 7.796450E+1 3.723055E-1 2.821140E+1 4.762720E-1 7.954980E+1 1.1620027E+00 3.0909490E+00 -4.1992811E-02 1.9928397E+00
6.813000E+10 1.000E+15 300 2.800E-4 3.643890E-1 2.667590E+1 4.712720E-1 7.766980E+1 3.705245E-1 2.779550E+1 4.723200E-1 7.941270E+1 1.6558959E+00 4.0279901E+00 2.2188347E-01 2.1947371E+00
1.000000E+11 1.000E+15 300 2.800E-4 3.594114E-1 2.586540E+1 4.641820E-1 7.751890E+1 3.679853E-1 2.726490E+1 4.674280E-1 7.925520E+1 2.3299572E+00 5.1329732E+00 6.9443850E-01 2.1907711E+00
